steps,timestamp,x_pos,y_pos,z_pos,x_vel,y_vel
57,238.948275,-1.124903,-0.028066508,-0.055005115,0.00577142,0.00886234
58,238.958127,-1.1249121,-0.0280768,-0.05474983,0.003639447,0.007491915
59,238.968766,-1.1249075,-0.028087689,-0.054482486,0.00516657,0.0093271285
60,238.978312,-1.1249163,-0.028095962,-0.054184433,0.0043798606,0.0076768184
61,238.988787,-1.1249144,-0.028109152,-0.053874426,0.0039415406,0.008537828
62,238.99819,-1.1249254,-0.028119205,-0.05353815,0.004754834,0.0076408247
63,239.009098,-1.1249273,-0.028133065,-0.053180613,0.003697823,0.008247273
64,239.01820999999998,-1.1249354,-0.028145129,-0.05279858,0.0056298794,0.0072737825
65,239.028844,-1.1249422,-0.028158305,-0.05239959,0.0027399168,0.008347821
66,239.0384,-1.1249477,-0.028168509,-0.051975418,0.0055880756,0.007846909
67,239.048883,-1.1249554,-0.028181251,-0.051528905,0.0032485852,0.008438004
68,239.05827399999998,-1.1249542,-0.028192542,-0.051059935,0.005092604,0.007730381
69,239.06889099999998,-1.1249632,-0.028207438,-0.050569426,0.00362756,0.008443327
70,239.07840299999998,-1.1249604,-0.028215919,-0.050051495,0.0045422893,0.00797211
71,239.088923,-1.1249685,-0.02823284,-0.04951606,0.0050069997,0.0075535686
72,239.098311,-1.1249638,-0.028246162,-0.0489602,0.004145129,0.007598545
73,239.109333,-1.1249678,-0.028260931,-0.048374142,0.0055247745,0.007975545
74,239.118337,-1.124966,-0.028274491,-0.047769703,0.0039884765,0.0072264583
75,239.128966,-1.1249683,-0.028292317,-0.047148876,0.005674126,0.0078977365
76,239.13855099999998,-1.1249652,-0.028307032,-0.046496455,0.0038955812,0.006580302
77,239.149011,-1.1249632,-0.028329391,-0.045832746,0.005591904,0.008033471
78,239.158444,-1.124962,-0.028340166,-0.045134876,0.004504198,0.0067502726
79,239.16903399999998,-1.1249567,-0.028359678,-0.044425335,0.0054831165,0.008180434
80,239.178438,-1.1249549,-0.028370338,-0.043681897,0.0054196063,0.0067389826
81,239.189066,-1.1249481,-0.028384998,-0.042923007,0.005244671,0.008737844
82,239.19842699999998,-1.124944,-0.028395457,-0.0421373,0.005556293,0.00649139
83,239.209431,-1.12494,-0.02840823,-0.04133542,0.0043173516,0.009068219
84,239.21845199999998,-1.1249367,-0.028420294,-0.040510032,0.0055023325,0.006659532
85,239.229088,-1.1249325,-0.02842787,-0.03966792,0.0052218847,0.00886199
86,239.238631,-1.1249268,-0.028441936,-0.038795937,0.00524694,0.006986271
87,239.24915099999998,-1.1249235,-0.028446374,-0.037908934,0.0058072377,0.007748309
88,239.25851,-1.1249149,-0.028458796,-0.036995083,0.005007531,0.008723233
89,239.26913,-1.1249043,-0.02846451,-0.03606598,0.0061717206,0.0064808032
90,239.278542,-1.1248949,-0.028472636,-0.035108067,0.006022131,0.008985455
91,239.28916199999998,-1.1248809,-0.028486269,-0.034141466,0.0058410135,0.0077810907
92,239.298565,-1.1248721,-0.028487733,-0.033138227,0.0062289424,0.0065612253
93,239.30953399999999,-1.1248641,-0.02849911,-0.032132886,0.0052692182,0.008723689
94,239.318579,-1.1248561,-0.02850523,-0.031093072,0.0053670797,0.0077149766
95,239.329211,-1.1248498,-0.028510785,-0.030050224,0.0060279523,0.0069036856
96,239.33876999999998,-1.1248372,-0.028512474,-0.028970359,0.005764229,0.008358712
97,239.349224,-1.124826,-0.02851851,-0.027878303,0.0065509067,0.008512201
98,239.358644,-1.1248109,-0.028522879,-0.026747359,0.0057913577,0.0072341007
99,239.36927699999998,-1.1247987,-0.028527355,-0.025608169,0.0052945823,0.0074004023
100,239.378681,-1.1247852,-0.028531145,-0.024431517,0.0061028474,0.008813306
101,239.389298,-1.1247739,-0.028539531,-0.023252139,0.006784837,0.0086131925
102,239.398689,-1.1247587,-0.028541386,-0.022030521,0.0055307033,0.0073287655
103,239.409653,-1.1247438,-0.028544703,-0.0208053,0.005767845,0.0068348153
104,239.418715,-1.1247239,-0.028544212,-0.019543305,0.0070365663,0.007741674
105,239.429339,-1.1247073,-0.028547449,-0.018278519,0.0076217046,0.009738111
106,239.438912,-1.1246884,-0.028547803,-0.016964562,0.006579423,0.00907892
107,239.44939699999998,-1.1246716,-0.02854996,-0.015642984,0.0058822664,0.00787201
108,239.45877399999998,-1.1246493,-0.028546007,-0.014272663,0.006204358,0.0069182664
109,239.469404,-1.1246278,-0.028545344,-0.012902846,0.0066762655,0.007940858
110,239.478802,-1.1246028,-0.028539171,-0.011488464,0.008386266,0.008630608
111,239.48942699999998,-1.1245795,-0.028536204,-0.01007454,0.007835964,0.009472749
112,239.49883,-1.1245545,-0.028530069,-0.008613239,0.0077080578,0.009815145
113,239.50975499999998,-1.124531,-0.028529957,-0.00716794,0.007538287,0.009254378
114,239.518855,-1.1245018,-0.028526697,-0.0056761457,0.0075212214,0.008978275
115,239.529476,-1.1244763,-0.028521756,-0.004192411,0.0072609447,0.007968795
116,239.53903,-1.124451,-0.028510384,-0.0026634268,0.006192142,0.008466551
117,239.549509,-1.124425,-0.028505865,-0.0011524253,0.006674194,0.007362658
118,239.55890599999998,-1.1244,-0.028499065,0.00040467439,0.00619733,0.007903216
119,239.569784,-1.1243774,-0.028492883,0.0019469194,0.0072034863,0.007948601
120,239.57892999999999,-1.1243509,-0.028481957,0.0035422782,0.0064468533,0.008051688
121,239.589553,-1.124327,-0.028473867,0.005116901,0.006569467,0.008872192
122,239.598953,-1.1242987,-0.028462965,0.0067430222,0.0068397205,0.008170082
123,239.609883,-1.1242688,-0.028458046,0.008351174,0.0065845707,0.008309239
124,239.618979,-1.1242406,-0.028447008,0.010015891,0.006086408,0.008326892
125,239.629683,-1.1242125,-0.02843517,0.011663817,0.007201051,0.009143783
126,239.639163,-1.124177,-0.02842396,0.013367238,0.00868381,0.008812263
127,239.64971699999998,-1.1241456,-0.028412648,0.015051756,0.009433519,0.008635296
128,239.659043,-1.1241119,-0.028400969,0.016784403,0.010071132,0.009992405
129,239.66966699999998,-1.1240807,-0.028390227,0.018494058,0.011212648,0.009916227
130,239.67906,-1.1240481,-0.028380552,0.020262092,0.010927091,0.008783398
131,239.689689,-1.1240159,-0.02837849,0.021999981,0.00947223,0.007970125
132,239.699062,-1.1239837,-0.028372966,0.023799218,0.0077207056,0.007635274
133,239.710132,-1.1239535,-0.028370641,0.025559949,0.0070860023,0.0078545185
134,239.71909699999998,-1.1239218,-0.028356405,0.027392002,0.007504652,0.008821179
135,239.729748,-1.1238856,-0.028353859,0.029194621,0.009422608,0.009361306
136,239.739306,-1.1238588,-0.028336922,0.031061584,0.010257706,0.0098177
137,239.74976099999998,-1.1238294,-0.028328927,0.03289748,0.009557071,0.008356565
138,239.75920599999998,-1.1237935,-0.028311605,0.03480922,0.0077165295,0.009104573
139,239.769789,-1.1237594,-0.02829764,0.03667646,0.008118836,0.008882873
140,239.779315,-1.1237285,-0.028288426,0.038613945,0.009299602,0.009540441
141,239.78919399999998,-1.1236961,-0.028266847,0.040620185,0.0098519325,0.009968706
142,239.79996699999998,-1.1236552,-0.028241688,0.042592946,0.008509097,0.009572535
143,239.809398,-1.1236162,-0.028222883,0.044637535,0.009467812,0.010107909
144,239.819864,-1.1235906,-0.02820641,0.04663123,0.008786578,0.009057896
145,239.82924699999998,-1.1235613,-0.028189817,0.048698325,0.007327472,0.008375651
146,239.839444,-1.1235237,-0.028170606,0.050841294,0.010544598,0.009874395
147,239.849991,-1.1234851,-0.02815166,0.052937485,0.010060454,0.009041696
148,239.859297,-1.1234307,-0.028128322,0.055115335,0.010519008,0.010121125
149,239.86991799999998,-1.1233873,-0.028115401,0.05723577,0.010979793,0.00966234
150,239.879474,-1.1233425,-0.028084436,0.059436653,0.009560847,0.010202387
151,239.889953,-1.123295,-0.028051019,0.06159172,0.011649356,0.011227918
152,239.89935,-1.1232543,-0.028022,0.063815914,0.010416814,0.009382182
153,239.91027599999998,-1.1232,-0.027990427,0.06598029,0.01160148,0.011764642
154,239.919364,-1.123154,-0.027963333,0.06824009,0.010835611,0.00990821
155,239.929995,-1.1231089,-0.027942415,0.070432134,0.009757633,0.010233777
156,239.93956,-1.1230657,-0.027923029,0.07269365,0.01156683,0.010554631
157,239.95003699999998,-1.1230172,-0.027895574,0.07489238,0.0104069235,0.011100613
158,239.95944599999999,-1.1229765,-0.027867468,0.07719762,0.011892769,0.010699445
159,239.97005099999998,-1.1229178,-0.027838174,0.07942765,0.011506258,0.010889287
160,239.97945099999998,-1.1228791,-0.027806478,0.081739075,0.010133915,0.01123878
161,239.990071,-1.1228302,-0.02777592,0.08397079,0.012839239,0.012005361
162,239.999482,-1.1227733,-0.027741183,0.08629218,0.010396022,0.010651259
163,240.01041999999998,-1.1227309,-0.027716406,0.088562824,0.013236301,0.014792801
164,240.01951499999998,-1.1226783,-0.027665788,0.090901636,0.011485924,0.011833767
165,240.030126,-1.1226465,-0.02763884,0.093163975,0.010100121,0.011620444
166,240.03968799999998,-1.122594,-0.027604485,0.095529325,0.014022643,0.013222203
167,240.05014899999998,-1.1225299,-0.027561232,0.097800195,0.013031758,0.0110553
168,240.059572,-1.1224976,-0.027532984,0.10016624,0.009927168,0.010342257
169,240.070182,-1.1224533,-0.027507124,0.10247108,0.012502233,0.012118145
170,240.07958,-1.122399,-0.027464624,0.104868144,0.014612018,0.013409192
171,240.090207,-1.122341,-0.02742568,0.107177064,0.011991186,0.013738612
172,240.099604,-1.1222963,-0.027392382,0.10959724,0.011353452,0.010599742
173,240.11059699999998,-1.122262,-0.027374042,0.11194184,0.011560581,0.012409892
174,240.11963899999998,-1.1222135,-0.027324751,0.114356056,0.013928037,0.014380398
175,240.130245,-1.1221638,-0.02728714,0.116688944,0.013034912,0.012260366
176,240.13981099999998,-1.1221112,-0.027246278,0.11913602,0.01383132,0.013239313
177,240.15029099999998,-1.1220642,-0.027196089,0.12149284,0.012094644,0.011718258
178,240.15970099999998,-1.1220299,-0.027176699,0.123929806,0.011317504,0.01043217
179,240.17032999999998,-1.1219965,-0.027152298,0.12629065,0.012946014,0.014975683
180,240.179704,-1.1219497,-0.027107377,0.12877756,0.011775175,0.010829381
181,240.190395,-1.1219224,-0.02708828,0.13116014,0.010798942,0.0104106255
182,240.199738,-1.121887,-0.027052227,0.13363366,0.013250566,0.013658786
183,240.210658,-1.1218445,-0.02701015,0.13599908,0.013053422,0.014456456
184,240.219768,-1.1218174,-0.026993334,0.13847248,0.011776066,0.010283514
185,240.23039799999998,-1.1217871,-0.026981628,0.1408468,0.013494412,0.0118629215
186,240.239951,-1.1217476,-0.026953163,0.14332394,0.011615812,0.012206214
187,240.250428,-1.121754,-0.026945649,0.14569013,0.0062474785,0.010262682
188,240.259815,-1.1217818,-0.026954398,0.1481572,0.00820697,0.009373885
189,240.26982199999998,-1.1217641,-0.02694304,0.15072018,0.012971756,0.011247809
190,240.280464,-1.1217254,-0.026925793,0.15317234,0.014261518,0.012428283
191,240.289838,-1.1216646,-0.026891211,0.15576383,0.017540067,0.013992388
192,240.299858,-1.1215843,-0.026874898,0.15847127,0.017087704,0.009424576
193,240.31080999999998,-1.1215256,-0.026859362,0.16103996,0.015295045,0.016368408
194,240.31988099999998,-1.1214788,-0.0267957,0.16372266,0.014092163,0.01491735
195,240.330524,-1.1214386,-0.026764615,0.16625117,0.014446592,0.011460503
196,240.340063,-1.1214017,-0.026780542,0.16885573,0.015665218,0.0105509935
197,240.350622,-1.1213586,-0.02674553,0.17131346,0.015846314,0.01815699
198,240.359942,-1.1212904,-0.026704855,0.17390215,0.018695721,0.012312728
199,240.370565,-1.121236,-0.026714073,0.1762594,0.013706562,0.011186738
200,240.379998,-1.1212145,-0.026688047,0.17867827,0.01563341,0.012714695
201,240.390596,-1.1211534,-0.026744153,0.18086244,0.020508012,0.009929078
202,240.399983,-1.1210252,-0.026712844,0.18317229,0.026807332,0.014668664
203,240.41091899999998,-1.120931,-0.02666011,0.18533553,0.018304579,0.025442114
204,240.42001599999998,-1.1208826,-0.02657041,0.18758692,0.018583322,0.012542416
205,240.430647,-1.1207826,-0.02661798,0.18964647,0.021903163,0.011715618
206,240.44019799999998,-1.1207085,-0.02668101,0.19181265,0.02194272,0.005222912
207,240.450665,-1.1206079,-0.02679862,0.19377753,0.02055341,0.00015454556
208,240.46006,-1.1205161,-0.026857348,0.19588506,0.023285653,0.008826575
209,240.47093099999998,-1.120421,-0.026885092,0.19781007,0.023049317,0.012852076
210,240.480068,-1.1203022,-0.026920065,0.1998592,0.026247116,0.01077528
211,240.49073199999998,-1.120192,-0.026899273,0.20179723,0.021220988,0.0141237965
212,240.500093,-1.1201032,-0.026865542,0.20375347,0.027261537,0.021040553
213,240.511036,-1.1199915,-0.026868617,0.20548293,0.022085188,0.015792746
214,240.520132,-1.119901,-0.026857262,0.20718089,0.027608767,0.013844717
215,240.530868,-1.1197265,-0.026828425,0.2086171,0.030591255,0.013716094
216,240.540311,-1.1195937,-0.026783504,0.21000357,0.021398826,0.018428693
217,240.55083199999999,-1.1194764,-0.02670923,0.21107069,0.031983864,0.022813883
218,240.56018999999998,-1.1193402,-0.02657132,0.21214975,0.019171603,0.024571298
219,240.57081,-1.1192199,-0.026394889,0.21287552,0.029069606,0.030691834
220,240.580213,-1.1191176,-0.02619318,0.21357086,0.018790476,0.032022316
221,240.590846,-1.1189872,-0.026004374,0.21385942,0.03061369,0.032823976
222,240.60025,-1.1188554,-0.025806367,0.21401252,0.028484456,0.03403358
223,240.611159,-1.1186991,-0.0256346,0.21375687,0.028597865,0.03893001
224,240.62025699999998,-1.1185697,-0.025427312,0.21339831,0.02753261,0.041352063
225,240.63087,-1.1184088,-0.025206255,0.21270983,0.03683794,0.04157984
226,240.640437,-1.1182436,-0.024899306,0.21197219,0.026657108,0.051157083
227,240.650913,-1.1180661,-0.024583368,0.21087293,0.034763787,0.051027134
228,240.66030899999998,-1.1179256,-0.02425583,0.20971566,0.029272206,0.05265858
229,240.67093699999998,-1.1177443,-0.023913143,0.20822464,0.031213133,0.057028774
230,240.68034,-1.1176153,-0.023590941,0.20671424,0.028536862,0.046935372
231,240.690978,-1.1174536,-0.0232764,0.20488633,0.022145754,0.04284831
232,240.70106099999998,-1.1173123,-0.022965401,0.20275632,0.031910118,0.049185663
233,240.710582,-1.117116,-0.022632422,0.20062244,0.0311166,0.051089644
234,240.721082,-1.1169649,-0.022270584,0.19821312,0.03413699,0.05205463
235,240.730493,-1.11674,-0.021935858,0.1957658,0.027157119,0.04885799
236,240.741411,-1.11656,-0.02159841,0.19304284,0.04074584,0.049332127
237,240.75049199999998,-1.1163758,-0.021282988,0.19033645,0.02819004,0.05480087
238,240.761134,-1.1161623,-0.020990064,0.18733014,0.03252811,0.046256915
239,240.770525,-1.1159799,-0.020688253,0.18435943,0.037443846,0.04432506
240,240.78115,-1.1157321,-0.02040317,0.18105419,0.031072047,0.047342908
241,240.79052199999998,-1.1154948,-0.020102382,0.17779341,0.04528621,0.045973875
242,240.80074,-1.1152495,-0.019806718,0.17456548,0.03236691,0.047002543
243,240.810801,-1.1149703,-0.01951787,0.1713616,0.037526418,0.0459087
244,240.821228,-1.1147238,-0.019264102,0.16781491,0.044016264,0.037697468
245,240.831187,-1.1144843,-0.019047184,0.16396695,0.032784726,0.039354954
246,240.840779,-1.1142269,-0.018852904,0.16015501,0.03426005,0.040820736
247,240.85125299999999,-1.1139903,-0.018658856,0.1560219,0.04377252,0.032425314
248,240.860556,-1.1137273,-0.018449811,0.15190057,0.035046853,0.03833157
249,240.871241,-1.1134454,-0.01828368,0.14742255,0.040268853,0.04127854
250,240.88058199999998,-1.1131805,-0.01812755,0.14295629,0.043257155,0.032999154
251,240.89129,-1.1129105,-0.017994773,0.13815258,0.0354536,0.025649607
252,240.900591,-1.1126341,-0.017902113,0.13336332,0.03379419,0.028532848
253,240.911596,-1.1123673,-0.017842619,0.12822726,0.0436947,0.032454774
254,240.920625,-1.1121166,-0.017797407,0.12309256,0.041294895,0.02260353
255,240.931342,-1.1118343,-0.017728452,0.117586225,0.033038434,0.024121484
256,240.94081599999998,-1.1115581,-0.017673971,0.1121131,0.04044004,0.034350704
257,240.951329,-1.1112938,-0.017641483,0.106299214,0.04247808,0.023467962
258,240.960692,-1.111044,-0.017656969,0.100465916,0.03588925,0.018908678
259,240.970687,-1.11078,-0.017665999,0.09463093,0.025492424,0.011290812
260,240.981417,-1.1105182,-0.01769496,0.08842839,0.036229666,0.02358907
261,240.990705,-1.1102641,-0.017710762,0.08224762,0.042993374,0.02051533
262,241.001443,-1.1100119,-0.017740382,0.07564485,0.033298805,0.0183282
263,241.01090599999998,-1.109751,-0.017794022,0.06902079,0.023949638,0.009912913
264,241.021401,-1.1094885,-0.017853197,0.06196765,0.034271963,0.01831027
265,241.030765,-1.1092223,-0.017922318,0.054901473,0.04265055,0.013087691
266,241.04179399999998,-1.1089749,-0.018046157,0.047395267,0.040477563,0.014838604
267,241.05093399999998,-1.1086986,-0.018133743,0.039879214,0.032663967,0.015481715
268,241.061435,-1.1084224,-0.018254027,0.031926095,0.033964086,0.011522645
269,241.07096099999998,-1.108142,-0.018346585,0.023954194,0.03625523,0.0070667183
270,241.08144,-1.1078639,-0.018480226,0.01556645,0.036256537,0.008032155
271,241.09083199999998,-1.1075693,-0.018623484,0.0071272478,0.03785759,0.010842539
272,241.10147999999998,-1.1072716,-0.018791113,-0.001748478,0.041444298,0.012091138
273,241.11102799999998,-1.1069721,-0.018985419,-0.010658809,0.04232284,0.0066425665
274,241.12149599999998,-1.1066743,-0.019189205,-0.020006053,0.038618203,0.0040580095
275,241.13089499999998,-1.106367,-0.019386565,-0.029388338,0.031463157,-0.0009055778
276,241.14179,-1.1060525,-0.019597176,-0.039187495,0.03460695,0.0013063238
277,241.15105899999998,-1.1057379,-0.019795565,-0.04895732,0.04360732,0.003804986
278,241.160934,-1.1054332,-0.020040482,-0.05873981,0.044148833,0.0044348603
279,241.171573,-1.1051152,-0.020289587,-0.06894079,0.03756805,-0.0009325552
280,241.181086,-1.1047843,-0.0205655,-0.07911595,0.032520965,-0.009280413
281,241.191586,-1.1044605,-0.020850107,-0.08963287,0.043179948,-0.006120944
282,241.201098,-1.1041296,-0.021128714,-0.10010241,0.036618408,0.00020964025
283,241.211829,-1.1037794,-0.021423891,-0.11092246,0.037601132,-0.0068297004
284,241.220993,-1.1034406,-0.02170517,-0.1216518,0.042814646,-0.0110298805
285,241.231616,-1.1031141,-0.02203706,-0.13268249,0.03869911,-0.005120338
286,241.241185,-1.1027776,-0.022383545,-0.14362325,0.034997653,-0.01085798
287,241.251694,-1.1024574,-0.02274807,-0.15486057,0.04239709,-0.012156274
288,241.26104099999998,-1.1021225,-0.023097944,-0.16597164,0.034138273,-0.008754231
289,241.271945,-1.1017781,-0.023462977,-0.17734732,0.040764764,-0.017057667
290,241.28122499999998,-1.1014524,-0.023788612,-0.18856965,0.03574347,-0.013658102
291,241.291702,-1.1011084,-0.024181642,-0.20004357,0.04043843,-0.007132891
292,241.301077,-1.1008047,-0.024585173,-0.21137503,0.04039272,-0.014180489
293,241.311289,-1.100459,-0.024987226,-0.22254792,0.035618287,-0.016561948
294,241.32201799999999,-1.1001532,-0.025413726,-0.2339409,0.039449256,-0.0200617
295,241.331101,-1.0998057,-0.025850715,-0.24519186,0.034206714,-0.02170376
296,241.342027,-1.0995024,-0.026277937,-0.25663075,0.041533973,-0.022213288
297,241.351326,-1.0991423,-0.026713194,-0.2678903,0.033056393,-0.022746086
298,241.36178199999998,-1.0988493,-0.027143834,-0.279316,0.041189253,-0.02313861
299,241.37116699999999,-1.0985086,-0.027613934,-0.2905801,0.03125863,-0.024688086
300,241.38206,-1.0982187,-0.028091872,-0.3020082,0.040853936,-0.025888752
301,241.391213,-1.0978849,-0.028577114,-0.3132345,0.031843454,-0.023942767
302,241.402119,-1.0976049,-0.029051753,-0.3246279,0.038098145,-0.026892623
303,241.411398,-1.0972675,-0.029536845,-0.33580154,0.033728275,-0.022218602
304,241.421868,-1.0970166,-0.030007135,-0.34707794,0.032212134,-0.023807026
305,241.43123599999998,-1.0967063,-0.030490106,-0.35814655,0.033732653,-0.023709804
306,241.442036,-1.0964717,-0.030981848,-0.36934015,0.029036758,-0.025784409
307,241.451463,-1.0961812,-0.031494524,-0.38033122,0.034697805,-0.024734631
308,241.46191299999998,-1.0959456,-0.03200431,-0.39143905,0.026042666,-0.026991911
309,241.471451,-1.09568,-0.032538913,-0.40233362,0.03467617,-0.028518932
310,241.481934,-1.0954349,-0.03305035,-0.41332743,0.022731801,-0.02969415
311,241.49130799999998,-1.0952029,-0.033569038,-0.42410624,0.030861903,-0.03254446
312,241.501941,-1.0949614,-0.034093603,-0.4349756,0.022281758,-0.029894346
313,241.51153,-1.0947679,-0.034629844,-0.4456229,0.028234541,-0.03120811
314,241.522257,-1.0945357,-0.035170626,-0.45634744,0.025393752,-0.025222385
315,241.53137099999998,-1.094369,-0.035712015,-0.46684667,0.023524124,-0.026859239
316,241.54227699999998,-1.0941523,-0.036261294,-0.47740898,0.028649082,-0.02742634
317,241.55155599999998,-1.0939803,-0.03679362,-0.48774612,0.017711507,-0.029217832
318,241.562031,-1.0938038,-0.03731923,-0.49814638,0.026474938,-0.033452056
319,241.57158099999998,-1.0935981,-0.03785423,-0.5083063,0.017864546,-0.034038167
320,241.582055,-1.0934634,-0.038384218,-0.5185152,0.020456862,-0.03120954
321,241.59143799999998,-1.0932647,-0.038928628,-0.5284832,0.022272488,-0.03151135
322,241.60207699999998,-1.093141,-0.03947934,-0.5385081,0.0139670465,-0.027762853
323,241.611659,-1.0929781,-0.040021855,-0.548262,0.02597221,-0.032760136
324,241.622097,-1.0928216,-0.04056935,-0.558088,0.0141833145,-0.030760199
325,241.631485,-1.0927008,-0.04107872,-0.5676094,0.021331154,-0.03306895
326,241.642392,-1.0925146,-0.04161927,-0.5772394,0.02046038,-0.030828439
327,241.65166499999998,-1.0923944,-0.042133685,-0.58654356,0.015932573,-0.025675636
328,241.66215599999998,-1.0922424,-0.04267637,-0.5959547,0.022625966,-0.035372566
329,241.67155,-1.0921011,-0.043201447,-0.60506696,0.012328433,-0.03361304
330,241.68246399999998,-1.0919771,-0.04371884,-0.6142631,0.020469625,-0.03457074
331,241.69155899999998,-1.091818,-0.04425649,-0.6231826,0.017252,-0.028526958
332,241.70219,-1.0917131,-0.044767633,-0.63214225,0.017525982,-0.028479638
333,241.711771,-1.0915599,-0.045293413,-0.6408546,0.020262219,-0.034034073
334,241.72248399999998,-1.0914403,-0.045801245,-0.64958966,0.011107657,-0.036517624
335,241.731616,-1.0913132,-0.04630584,-0.6580834,0.018499436,-0.035534028
336,241.74227599999998,-1.0911729,-0.046816416,-0.6665958,0.0146576315,-0.029707393
337,241.751784,-1.0910795,-0.047318187,-0.67488205,0.01580802,-0.026198909
338,241.76229899999998,-1.0909418,-0.04781569,-0.68316656,0.019955432,-0.031798236
