steps,timestamp,x_pos,y_pos,z_pos,x_vel,y_vel
100,204.58566199999999,2.15519,-0.19007356,-0.024642818,-0.004905951,0.0056936
101,204.595846,2.155165,-0.19005139,-0.023461254,-0.004982915,0.0052863318
102,204.60572299999998,2.1551394,-0.19002661,-0.022234006,-0.004791092,0.005113591
103,204.61576699999998,2.155114,-0.19000228,-0.0209564,-0.0043331464,0.0054521966
104,204.62581699999998,2.1550894,-0.18997434,-0.019628989,-0.004727207,0.0056671915
105,204.63581499999998,2.1550636,-0.1899434,-0.018255347,-0.0041040503,0.006294302
106,204.645839,2.1550393,-0.18990795,-0.016827548,-0.00463753,0.006667167
107,204.656071,2.1550143,-0.18987192,-0.01534467,-0.003914375,0.0072794794
108,204.665899,2.1549897,-0.18983325,-0.0138155585,-0.003737471,0.0074831056
109,204.675953,2.1549628,-0.18979071,-0.012230138,-0.004526189,0.007296866
110,204.685973,2.1549342,-0.18974593,-0.0105919065,-0.0038436165,0.007772872
111,204.696159,2.1549075,-0.1896988,-0.008902635,-0.0041952953,0.00762491
112,204.70601399999998,2.1548817,-0.18964823,-0.0071526533,-0.0038942136,0.008329629
113,204.71682299999998,2.1548657,-0.18959637,-0.005788119,-0.00414886,0.007601653
114,204.726237,2.154849,-0.18954737,-0.0043746834,-0.0043323576,0.0073540723
115,204.73610499999998,2.1548345,-0.18949416,-0.002911622,-0.0048123654,0.008033542
116,204.747033,2.1548235,-0.18945742,-0.0016740826,-0.0051722876,0.008082938
117,204.756341,2.1548107,-0.1894161,-0.000390166,-0.005257146,0.008522364
118,204.76712999999998,2.1548142,-0.18937536,0.00074395165,-0.005525288,0.008419304
119,204.77624699999998,2.154817,-0.18933101,0.0019302801,-0.0048354603,0.0093366215
120,204.78643399999999,2.1548197,-0.18928471,0.0031618602,-0.0050949873,0.008565377
121,204.79629,2.1548219,-0.18924005,0.0044368105,-0.0033595117,0.009377681
122,204.806483,2.1548243,-0.18918708,0.0057575624,-0.0029984722,0.009039884
123,204.816394,2.1548274,-0.18913561,0.007133276,-0.0033493105,0.008319872
124,204.82655799999998,2.15483,-0.18907629,0.008561248,-0.0047089434,0.010047014
125,204.837335,2.154849,-0.18902291,0.009757224,-0.0054624765,0.010014135
126,204.84645899999998,2.1548724,-0.18897763,0.010999822,-0.0040211747,0.010579022
127,204.856631,2.1548932,-0.18892282,0.012285709,-0.0028254432,0.01049058
128,204.86650799999998,2.1549065,-0.18886247,0.0136159565,-0.0032394184,0.0086090695
129,204.87653799999998,2.1549253,-0.18880026,0.014999972,-0.0040767556,0.008898396
130,204.886723,2.154942,-0.18873255,0.016440006,-0.0050715175,0.012414275
131,204.896596,2.1549544,-0.18866971,0.017928254,-0.004170913,0.010509954
132,204.907254,2.1549838,-0.18861692,0.019136861,-0.0026080396,0.008977629
133,204.91666899999998,2.155014,-0.18855943,0.02040354,-0.006037263,0.009294551
134,204.926855,2.1550398,-0.18849818,0.021719903,-0.0048452965,0.012512554
135,204.93671799999998,2.1550648,-0.18843788,0.023075443,-0.0035148016,0.009897885
136,204.94674899999998,2.1550884,-0.18836899,0.024493886,-0.004164041,0.010193299
137,204.956908,2.1551135,-0.18830436,0.025971185,-0.004417678,0.01175962
138,204.966813,2.1551332,-0.188239,0.027506009,-0.0035935857,0.010745732
139,204.976849,2.1551604,-0.18815356,0.029106237,-0.0039025543,0.0125405295
140,204.986864,2.1551967,-0.18807322,0.030757505,-0.0034659854,0.013147567
141,204.99705899999998,2.155228,-0.18798612,0.032483134,-0.0026996932,0.010345425
142,205.006923,2.1552575,-0.1878925,0.034265667,-0.0038336855,0.01374659
143,205.01711699999998,2.1552715,-0.18781231,0.036113642,-0.0039300513,0.01162045
144,205.027154,2.155289,-0.1877169,0.038024258,-0.0048924657,0.014026233
145,205.037154,2.1553009,-0.18762892,0.039989177,-0.0048691113,0.0133343395
146,205.047207,2.1553156,-0.18752754,0.042033996,-0.003088013,0.011846205
147,205.057106,2.1553395,-0.18742907,0.044161398,-0.004089892,0.0149515355
148,205.06803299999999,2.155349,-0.18735504,0.045462318,-0.004006128,0.011823837
149,205.077126,2.1553667,-0.187287,0.046801522,-0.0037094476,0.014101826
150,205.08732799999999,2.155366,-0.18720046,0.048208546,-0.0042090127,0.013920027
151,205.09719199999998,2.1553702,-0.18711863,0.04965744,-0.0057127504,0.013365142
152,205.10285499999998,2.1553895,-0.18712938,0.048828103,-0.0035649596,0.013860034
153,205.112246,2.1554086,-0.18706639,0.049842793,-0.0022836917,0.013631251
154,205.122433,2.155411,-0.18701798,0.050903965,-0.003951417,0.013009311
155,205.132304,2.1554105,-0.1869354,0.052020956,-0.004955718,0.014161702
156,205.142327,2.155403,-0.18687879,0.05317838,-0.0045702904,0.014067157
157,205.152357,2.1553862,-0.186809,0.05440795,-0.0030968348,0.017463392
158,205.162395,2.1553912,-0.18673228,0.055679716,-0.0036639723,0.013901211
159,205.17242,2.155378,-0.18665858,0.057007853,-0.0060432362,0.011240481
160,205.182512,2.1553662,-0.18658364,0.058413677,-0.004660922,0.013163694
161,205.192637,2.1553612,-0.18651497,0.059884157,-0.0031428372,0.012802846
162,205.202555,2.1553442,-0.18643576,0.061456908,-0.0071228677,0.014148161
163,205.21254299999998,2.155312,-0.18634446,0.06309537,-0.004327464,0.016221616
164,205.22277699999998,2.1552904,-0.18626101,0.064796925,-0.005712264,0.012145396
165,205.232599,2.1552734,-0.18618418,0.066585675,-0.0047965157,0.01404559
166,205.24264499999998,2.1552331,-0.18612348,0.06845761,-0.0063060718,0.014442666
167,205.252895,2.1551967,-0.18602575,0.07042036,-0.0059763384,0.015413479
168,205.262711,2.155176,-0.18592826,0.072445065,-0.0050832853,0.013473009
169,205.273397,2.1551728,-0.18589951,0.073376395,-0.005275915,0.015484683
170,205.28278799999998,2.1551602,-0.18587677,0.074366376,-0.0066030314,0.01340929
171,205.29368699999998,2.1551244,-0.18587519,0.07488126,-0.007606982,0.01599362
172,205.302821,2.1550815,-0.18586607,0.07545575,-0.0076767863,0.012511541
173,205.31346,2.1550708,-0.18588212,0.075752966,-0.005095734,0.011990959
174,205.32302099999998,2.1550696,-0.18589343,0.07611491,-0.005562121,0.014197971
175,205.33290599999998,2.155057,-0.18590666,0.07655118,-0.0059320815,0.011256366
176,205.343572,2.1550484,-0.18594016,0.076762594,-0.005193561,0.010856786
177,205.353187,2.1550245,-0.18596937,0.077022955,-0.009027298,0.010791579
178,205.36300799999998,2.154973,-0.18599905,0.07734555,-0.00925224,0.011685798
179,205.373662,2.1549225,-0.18605706,0.07748607,-0.0076953694,0.008117812
180,205.38304,2.154883,-0.1861109,0.077685475,-0.008028866,0.011463671
181,205.393984,2.1548436,-0.18612508,0.07773582,-0.009709611,0.011320055
182,205.403124,2.154795,-0.18616782,0.077837996,-0.008695702,0.0086493
183,205.413174,2.154749,-0.18621743,0.07800751,-0.009333829,0.009681275
184,205.423305,2.1546943,-0.1862397,0.07824404,-0.009691931,0.013546406
185,205.433203,2.1546292,-0.1862653,0.07854672,-0.010557594,0.0075325677
186,205.443955,2.154571,-0.18633887,0.078669555,-0.009163088,0.0067777797
187,205.45364999999998,2.154515,-0.18638472,0.07885791,-0.01020269,0.010241455
188,205.463385,2.1544394,-0.18641704,0.07910652,-0.0120399725,0.00951674
189,205.473443,2.154356,-0.18648075,0.079465054,-0.011106456,0.0064498065
190,205.48345,2.154275,-0.18656126,0.07990083,-0.011154601,0.0074053374
191,205.493642,2.1541855,-0.18659902,0.080416285,-0.012737044,0.011904912
192,205.504152,2.154084,-0.18664327,0.080635905,-0.014057422,0.0071937456
193,205.513475,2.153993,-0.18672553,0.0809261,-0.010539224,0.003737453
194,205.52354499999998,2.153924,-0.1868007,0.081287906,-0.01032636,0.007544751
195,205.53424099999998,2.1538434,-0.18685374,0.0814183,-0.014081221,0.008785762
196,205.54365199999998,2.15372,-0.18691862,0.08165056,-0.017034143,0.005319167
197,205.554579,2.1536088,-0.18702872,0.08170798,-0.013500575,0.0020958558
198,205.56369999999998,2.1535273,-0.18712239,0.081825875,-0.011955897,0.0088886265
199,205.574424,2.1534634,-0.18713532,0.08179165,-0.013917079,0.009856486
200,205.583736,2.153372,-0.18720058,0.08183274,-0.015735209,0.0022900084
201,205.594598,2.1532917,-0.18731204,0.081725106,-0.01403567,0.000261232
202,205.603795,2.153217,-0.18741407,0.081662714,-0.0125402,0.007926748
203,205.613834,2.153145,-0.18743289,0.08170269,-0.015388332,0.008841733
204,205.624576,2.1530342,-0.18747723,0.08161613,-0.01893021,0.005952903
205,205.63385699999998,2.152925,-0.18757269,0.0815926,-0.014417276,0.0011392719
206,205.644552,2.1529043,-0.18765575,0.08144203,-0.0078121913,0.0057409075
207,205.65413099999998,2.1528525,-0.1876999,0.08138733,-0.02026917,0.007710758
208,205.66461099999998,2.1527367,-0.18773298,0.081185825,-0.017932989,0.0072727404
209,205.673949,2.1526725,-0.18777752,0.08108303,-0.0130178705,0.0051694694
210,205.684641,2.1526334,-0.18780819,0.08084404,-0.013139071,0.0076284977
211,205.69423799999998,2.152641,-0.18785922,0.08058799,-0.003763354,0.0022492462
212,205.704053,2.1526773,-0.18792157,0.08042399,-0.009246167,0.0055748755
213,205.71473,2.1526732,-0.18797687,0.08014678,-0.009950254,0.0016949079
214,205.724225,2.1526647,-0.18802226,0.079958856,-0.013169534,0.008558057
215,205.734785,2.1526484,-0.18801987,0.07966584,-0.00908699,0.008794499
216,205.744126,2.1526692,-0.18804242,0.079426594,-0.009516578,0.004157193
217,205.755092,2.1527197,-0.18808644,0.0790121,-0.0007351172,0.0038067016
218,205.764223,2.152826,-0.1881769,0.07860475,-0.0014341901,-0.0033908999
219,205.77499699999998,2.1529489,-0.18831722,0.07804926,0.005102115,-0.0041050143
220,205.784255,2.153056,-0.18845329,0.0775423,-0.0070065768,-0.0019354495
221,205.79522,2.1531487,-0.18850915,0.076931596,0.0006479471,0.005328385
222,205.80431199999998,2.1532207,-0.1885375,0.076372765,-0.0051755668,0.008656414
223,205.815025,2.1533291,-0.18854606,0.075670466,-0.0029648126,0.007723179
224,205.82451999999998,2.1534286,-0.18857862,0.0749587,0.0038699661,0.0060630245
225,205.83503299999998,2.1535907,-0.18863729,0.07410696,0.0023357947,0.0023608038
226,205.84445499999998,2.1537762,-0.18872084,0.073232196,0.010185234,-0.0018564347
227,205.855485,2.153962,-0.18885675,0.07222013,0.003928162,-0.002073531
228,205.864477,2.1541712,-0.18895663,0.07118884,0.009299444,-0.0023699282
229,205.875214,2.154366,-0.189051,0.07001185,0.010030088,0.003982767
230,205.884548,2.1546018,-0.18909319,0.06886731,0.0066487603,0.0048691756
231,205.89533699999998,2.15481,-0.18915372,0.06748476,0.013248172,0.006817672
232,205.904584,2.1550355,-0.18921867,0.066029705,0.0048383176,-0.0015040005
233,205.91526299999998,2.1552558,-0.18933399,0.06424926,0.014258687,-0.0014341292
234,205.92465099999998,2.15551,-0.18946742,0.06231615,0.009821495,-0.0049180393
235,205.93539099999998,2.1557505,-0.18958797,0.06005586,0.014504469,-0.0029290193
236,205.94470099999998,2.1559987,-0.18970707,0.05762853,0.008070569,-0.0014296849
237,205.955679,2.1562345,-0.18979475,0.054907966,0.010498708,0.0024097313
238,205.964756,2.1564517,-0.1898592,0.05203423,0.010947804,0.001740751
239,205.975405,2.1566877,-0.18988729,0.04888858,0.008861938,0.003915772
240,205.984819,2.1569145,-0.18994676,0.04556068,0.014241231,0.0061957813
241,205.99498599999998,2.157138,-0.1899947,0.04210779,0.007573404,-0.0006988239
242,206.00488299999998,2.1573775,-0.1900498,0.038525768,0.011026508,0.0033003394
243,206.01489099999998,2.157565,-0.19011116,0.03479803,0.009559928,0.0023283882
244,206.02494399999998,2.1577609,-0.1901577,0.031017667,0.0024187786,0.0017689004
245,206.034958,2.1579285,-0.19021948,0.027150206,0.010921085,0.005208877
246,206.045155,2.1580846,-0.19025603,0.023236003,0.0028866432,0.0013854816
247,206.055174,2.1582386,-0.1902729,0.019275013,0.00072219374,0.0052353963
248,206.06504999999999,2.1583743,-0.1902927,0.0152527,0.0058603273,0.008976163
249,206.075084,2.1584835,-0.19026937,0.011250623,-0.0020304574,0.0062773395
250,206.085107,2.1585715,-0.19025515,0.007238068,-0.004035354,0.007576701
251,206.09524499999998,2.1585758,-0.19024971,0.0032159928,-0.010203485,0.007375627
252,206.10518199999999,2.1585913,-0.19024645,-0.00081011327,-0.011584132,0.004390821
253,206.115903,2.1585915,-0.1902727,-0.0054667275,-0.008877078,0.009638938
254,206.125214,2.1585884,-0.19028619,-0.01016475,-0.01838542,0.007362184
255,206.135875,2.158565,-0.19026159,-0.015288902,-0.016588913,0.009874898
256,206.14529399999998,2.1584651,-0.19023634,-0.020478161,-0.020636676,0.015903087
257,206.15621,2.1583736,-0.19016899,-0.025984306,-0.031205442,0.012248578
258,206.16534299999998,2.1582668,-0.19008443,-0.031581458,-0.02299685,0.013993792
259,206.176028,2.1581318,-0.19003741,-0.03751018,-0.027473442,0.013127437
260,206.185405,2.158006,-0.18999992,-0.043507054,-0.03359389,0.01202636
261,206.196261,2.1578581,-0.18998566,-0.049771175,-0.027258672,0.012187201
262,206.205454,2.1576781,-0.18995894,-0.056092076,-0.03478342,0.013094606
263,206.215531,2.157485,-0.18992282,-0.062479936,-0.04032639,0.017425539
264,206.22613099999998,2.1572447,-0.18990375,-0.06911718,-0.037582878,0.0136884255
265,206.23554199999998,2.1569715,-0.1898808,-0.07580677,-0.04522393,0.008756986
266,206.245576,2.156694,-0.18986632,-0.08259784,-0.042764768,0.01413387
267,206.25649299999998,2.1563833,-0.18988207,-0.08962905,-0.04429056,0.012788092
268,206.265624,2.156065,-0.18989164,-0.09670529,-0.04972072,0.0076038516
269,206.275658,2.1557198,-0.18989971,-0.103862375,-0.04804634,0.011721721
270,206.285701,2.1553361,-0.18991049,-0.111099765,-0.051946305,0.014981639
271,206.295783,2.1549397,-0.1899155,-0.11835363,-0.060784854,0.007882598
272,206.305758,2.1545186,-0.18991959,-0.12567729,-0.05383087,0.009441058
273,206.315775,2.1540515,-0.18993863,-0.13305189,-0.05827872,0.009804688
274,206.325805,2.153592,-0.1899566,-0.1404406,-0.065490164,0.009570474
275,206.33583099999998,2.153098,-0.18998052,-0.14784673,-0.057831965,0.008917468
276,206.345877,2.1525803,-0.18999651,-0.15522283,-0.06530785,0.008000754
277,206.35603999999998,2.1520646,-0.19000858,-0.16256629,-0.0691591,0.010718183
278,206.365918,2.1515055,-0.19002457,-0.16989318,-0.063451625,0.008492785
279,206.376104,2.1509435,-0.19003807,-0.17716044,-0.071798116,0.007469484
280,206.385977,2.1503775,-0.19006267,-0.18440746,-0.06606423,0.008469185
281,206.396162,2.1497912,-0.19008413,-0.19160354,-0.07050873,0.00539295
282,206.40619999999998,2.1492155,-0.19010529,-0.19873753,-0.07064953,0.008350639
283,206.416071,2.1486115,-0.19012761,-0.20582743,-0.06767618,0.0074445964
284,206.42135399999998,2.1483731,-0.19017877,-0.21071228,-0.06839064,0.008768736
285,206.43114699999998,2.147756,-0.19019298,-0.21765286,-0.07268352,0.0061825607
286,206.44116599999998,2.1471605,-0.19020763,-0.22450787,-0.07029659,0.006703817
287,206.45129,2.1465254,-0.19022377,-0.23128167,-0.07120597,0.0070275413
288,206.461233,2.1459267,-0.19024286,-0.23793063,-0.07021335,0.006301161
289,206.471265,2.1452947,-0.19025896,-0.2445017,-0.06883745,0.0085154595
290,206.4813,2.144691,-0.19026831,-0.25094926,-0.071810216,0.008047036
291,206.491505,2.1440701,-0.1902718,-0.25730148,-0.06535959,0.0076187905
292,206.50200999999998,2.143471,-0.19038795,-0.26439965,-0.07371624,0.006364664
293,206.51136,2.142862,-0.19049598,-0.2714224,-0.06477339,0.0053246995
294,206.52243099999998,2.1422565,-0.1906583,-0.27869013,-0.072602116,0.006363274
295,206.531479,2.1416583,-0.19079813,-0.28589168,-0.06376174,0.0048539047
296,206.54213,2.1410415,-0.19096196,-0.29323715,-0.07099239,0.005625161
297,206.551506,2.14045,-0.191104,-0.30051184,-0.06347774,0.0052643903
298,206.56212299999999,2.1398377,-0.19127971,-0.30784088,-0.06850983,0.007267963
299,206.571532,2.1392627,-0.19144228,-0.31508464,-0.06397498,0.003933103
300,206.582267,2.1386416,-0.19163197,-0.32234025,-0.06785048,0.0069264686
301,206.591816,2.13806,-0.19181539,-0.3294997,-0.06436263,0.0009664382
302,206.602297,2.1374383,-0.19203193,-0.33663803,-0.06743472,0.004864357
303,206.611672,2.136862,-0.19223176,-0.34367147,-0.06354375,0.000117816846
304,206.622662,2.1362476,-0.19246294,-0.35067356,-0.0660273,0.0045318366
305,206.63177,2.135677,-0.19267482,-0.3575375,-0.063431956,0.00013573212
306,206.64235499999998,2.1350615,-0.1928979,-0.36436078,-0.06544308,0.0041988995
307,206.65178899999998,2.134488,-0.19310041,-0.37106767,-0.062154796,-0.00015298952
308,206.662491,2.1338875,-0.19333513,-0.37770325,-0.06419884,0.0040229405
309,206.671854,2.13332,-0.19355015,-0.38423187,-0.06121924,-0.0011724625
310,206.68253299999998,2.1327238,-0.1937953,-0.39068657,-0.063840285,0.0032651208
311,206.692114,2.1321537,-0.19401208,-0.39703014,-0.059879698,-0.00013278733
312,206.70252399999998,2.1315677,-0.19425923,-0.40327787,-0.06293531,0.0018917896
313,206.71193599999998,2.131003,-0.19448602,-0.4094158,-0.058348,0.00021683896
314,206.722988,2.130427,-0.19473828,-0.4154698,-0.062344592,0.00065704825
315,206.732047,2.129862,-0.19497848,-0.42140678,-0.057377215,-0.0011778472
316,206.742727,2.1293,-0.19523664,-0.42723677,-0.061692078,0.000297515
317,206.75223799999998,2.1287358,-0.19548243,-0.43293518,-0.05724576,-0.0022444176
318,206.762748,2.1281824,-0.19574016,-0.4385557,-0.060841337,-0.00050878216
319,206.772136,2.1276183,-0.195991,-0.4440653,-0.055766925,-0.0018527964
320,206.782815,2.127073,-0.1962438,-0.44949314,-0.060220256,-0.0010129231
321,206.792418,2.1265028,-0.19649136,-0.4547936,-0.056118127,-0.0014747628
322,206.80288399999998,2.1259625,-0.19674337,-0.46001956,-0.05843586,-0.0024563298
323,206.81221599999998,2.1253858,-0.19699056,-0.4651144,-0.057284378,-0.0012077146
324,206.823149,2.1248438,-0.19722685,-0.47015083,-0.056138255,-0.003092837
325,206.83230999999998,2.124272,-0.19744988,-0.47505075,-0.056168094,0.0005359361
326,206.842932,2.1237333,-0.19768153,-0.47988376,-0.055494647,-0.0023161576
327,206.852342,2.1231623,-0.19790436,-0.4845803,-0.055234134,0.0014336696
328,206.86299599999998,2.1226206,-0.19813585,-0.48920208,-0.05491322,-0.002674434
329,206.872467,2.1220455,-0.19835633,-0.49369916,-0.05523468,0.0014882288
330,206.883104,2.121507,-0.1985856,-0.49810904,-0.054080985,-0.0031056646
331,206.892684,2.1209412,-0.19881028,-0.5024013,-0.054268956,0.0012078325
332,206.903146,2.120402,-0.19903351,-0.5066138,-0.05403438,-0.0041134036
333,206.912564,2.1198356,-0.19925343,-0.5107295,-0.053821903,0.00056909514
334,206.923474,2.1193035,-0.19947118,-0.51472855,-0.053367693,-0.004347514
335,206.93262299999998,2.1187503,-0.1996868,-0.5186313,-0.053149138,0.00021502122
336,206.94263899999999,2.1182222,-0.19989607,-0.5224144,-0.05252464,-0.0042937384
337,206.952853,2.1176789,-0.20010045,-0.526113,-0.05224896,-0.0004774593
